"","ID","life_satis"
"2386","101791212001","2 Very satisfied"
"2387","101791204001","3 Somewhat satisfied"
"2388","101791204002","3 Somewhat satisfied"
"2389","101791116001","2 Very satisfied"
"2390","101791116002","3 Somewhat satisfied"
"2391","101791107002","3 Somewhat satisfied"
"2392","101791107001","3 Somewhat satisfied"
"2393","101791115002","2 Very satisfied"
"2394","101791115001","3 Somewhat satisfied"
"2395","101791119002","3 Somewhat satisfied"
"2396","101791119001","4 Not very satisfied"
"2397","101791111001","3 Somewhat satisfied"
"2398","101791111002","3 Somewhat satisfied"
"2399","101791101001","3 Somewhat satisfied"
"2400","101791112001","4 Not very satisfied"
"2401","101791113001","3 Somewhat satisfied"
"2402","101791122002","2 Very satisfied"
"2403","101791122001","2 Very satisfied"
"2404","101791109001","2 Very satisfied"
"2405","101791109002",NA
"2406","101791114002","3 Somewhat satisfied"
"2407","101791114001","3 Somewhat satisfied"
"2408","101791104001","3 Somewhat satisfied"
"2409","101791104002","2 Very satisfied"
"2410","101791120002","2 Very satisfied"
"2411","101791120001","3 Somewhat satisfied"
"2412","101791118002","2 Very satisfied"
"2413","101791118001",NA
"2414","101791117001","3 Somewhat satisfied"
"2415","101791117002","2 Very satisfied"
"2416","101791106001","2 Very satisfied"
"2417","101791105002","4 Not very satisfied"
"2418","101791105001","2 Very satisfied"
"2419","101791102002","2 Very satisfied"
"2420","101791102001","2 Very satisfied"
"2421","101791103001","5 Not at all satisfied"
"2422","101791121001","2 Very satisfied"
"2423","101791121002","3 Somewhat satisfied"
"2424","101791110002","4 Not very satisfied"
"2425","101791110001","3 Somewhat satisfied"
"2426","101791108002","3 Somewhat satisfied"
"2427","101791108001","3 Somewhat satisfied"
"2428","162431302001","3 Somewhat satisfied"
"2429","162431302002","2 Very satisfied"
"2430","162431314002","3 Somewhat satisfied"
"2431","162431303002",NA
"2432","162431315001","3 Somewhat satisfied"
"2433","162431315002","3 Somewhat satisfied"
"2434","162431307001",NA
"2435","162431307002","3 Somewhat satisfied"
"2436","162431301001",NA
"2437","162431301002","3 Somewhat satisfied"
"2438","162431306002","1 Completely satisfied"
"2439","162431306001",NA
"2440","162431311001",NA
"2441","162431311002","2 Very satisfied"
"2442","162431312002","3 Somewhat satisfied"
"2443","162431312001","3 Somewhat satisfied"
"2444","162431309001","2 Very satisfied"
"2445","162431309002",NA
"2446","162431313002","3 Somewhat satisfied"
"2447","162431313001","3 Somewhat satisfied"
"2448","162431110001","2 Very satisfied"
"2449","162431110002","3 Somewhat satisfied"
"2450","162431105001","2 Very satisfied"
"2451","162431105002","3 Somewhat satisfied"
"2452","162431113001",NA
"2453","162431112003","3 Somewhat satisfied"
"2454","162431112002","3 Somewhat satisfied"
"2455","162431102001","3 Somewhat satisfied"
"2456","162431102002","4 Not very satisfied"
"2457","162431106001","3 Somewhat satisfied"
"2458","162431106002","3 Somewhat satisfied"
"2459","162431108001","3 Somewhat satisfied"
"2460","162431103001","3 Somewhat satisfied"
"2461","162431103002","1 Completely satisfied"
"2462","162431101001",NA
"2463","162431101002","3 Somewhat satisfied"
"2464","162431111002",NA
"2465","162431111003","3 Somewhat satisfied"
"2466","162431214001","3 Somewhat satisfied"
"2467","162431214002","3 Somewhat satisfied"
"2468","162431226002","5 Not at all satisfied"
"2469","162431226001","4 Not very satisfied"
"2470","162431215002","2 Very satisfied"
"2471","162431212002","3 Somewhat satisfied"
"2472","162431212001","2 Very satisfied"
"2473","162431202001","3 Somewhat satisfied"
"2474","162431202002","3 Somewhat satisfied"
"2475","162431225001","3 Somewhat satisfied"
"2476","162431204001","3 Somewhat satisfied"
"2477","162431204002","3 Somewhat satisfied"
"2478","162431218001","3 Somewhat satisfied"
"2479","162431218002","3 Somewhat satisfied"
"2480","162431205001","3 Somewhat satisfied"
"2481","162431205002","3 Somewhat satisfied"
"2482","162431222001","3 Somewhat satisfied"
"2483","162431222002","3 Somewhat satisfied"
"2484","162431209002","2 Very satisfied"
"2485","162431209001","2 Very satisfied"
"2486","162431210001","2 Very satisfied"
"2487","162431210002","3 Somewhat satisfied"
"2488","162431207002","3 Somewhat satisfied"
"2489","162431207001","3 Somewhat satisfied"
"2490","162431221002","3 Somewhat satisfied"
"2491","162431221001","3 Somewhat satisfied"
"2492","162431216002","3 Somewhat satisfied"
"2493","162431216001","3 Somewhat satisfied"
"2494","162431203002","3 Somewhat satisfied"
"2495","162431203001","3 Somewhat satisfied"
"2496","162431230001","1 Completely satisfied"
"2497","162431230002","2 Very satisfied"
"2498","162431220001","3 Somewhat satisfied"
"2499","162431220002","3 Somewhat satisfied"
"2500","162431208002","2 Very satisfied"
"2501","162431228002","3 Somewhat satisfied"
"2502","162431228001","5 Not at all satisfied"
"2503","162431211001","3 Somewhat satisfied"
"2504","162431211002","3 Somewhat satisfied"
"2505","162431206002","3 Somewhat satisfied"
"2506","162431206001","3 Somewhat satisfied"
"2507","162431224001","2 Very satisfied"
"2508","162431224002","2 Very satisfied"
"2509","162431201002","5 Not at all satisfied"
"2510","162431201001","3 Somewhat satisfied"
"2511","162431217001","2 Very satisfied"
"2512","162431227002","2 Very satisfied"
"2513","162431227001","2 Very satisfied"
"2514","162431223002","3 Somewhat satisfied"
"2515","162431223001","2 Very satisfied"
"2516","162431231001","3 Somewhat satisfied"
"2517","162431231002","3 Somewhat satisfied"
"2518","162431213001","2 Very satisfied"
"2519","162431219001","3 Somewhat satisfied"
"2520","162431219002","3 Somewhat satisfied"
"2521","161159309001","3 Somewhat satisfied"
"2522","161159306002",NA
"2523","161159306001","3 Somewhat satisfied"
"2524","161159304001","3 Somewhat satisfied"
"2525","161159302001","3 Somewhat satisfied"
"2526","161159302002","3 Somewhat satisfied"
"2527","161159303002","3 Somewhat satisfied"
"2528","161159303001","3 Somewhat satisfied"
"2529","161159310002",NA
"2530","161159310001","3 Somewhat satisfied"
"2531","161159307001","1 Completely satisfied"
"2532","161159219002","3 Somewhat satisfied"
"2533","161159219001","3 Somewhat satisfied"
"2534","161159225002",NA
"2535","161159225001","4 Not very satisfied"
"2536","161159216002","2 Very satisfied"
"2537","161159216001","3 Somewhat satisfied"
"2538","161159212002",NA
"2539","161159212001","2 Very satisfied"
"2540","161159226002","3 Somewhat satisfied"
"2541","161159218001","4 Not very satisfied"
"2542","161159218002","3 Somewhat satisfied"
"2543","161159217001",NA
"2544","161159210002","3 Somewhat satisfied"
"2545","161159210001","2 Very satisfied"
"2546","161159205002","3 Somewhat satisfied"
"2547","161159205001","2 Very satisfied"
"2548","161159201002","3 Somewhat satisfied"
"2549","161159201001","2 Very satisfied"
"2550","161159214001","3 Somewhat satisfied"
"2551","161159214002","3 Somewhat satisfied"
"2552","161159206002","3 Somewhat satisfied"
"2553","161159207002","3 Somewhat satisfied"
"2554","161159207001","3 Somewhat satisfied"
"2555","161159203002","3 Somewhat satisfied"
"2556","161159203001","3 Somewhat satisfied"
"2557","161159202001","2 Very satisfied"
"2558","161159202002","4 Not very satisfied"
"2559","161159220001","2 Very satisfied"
"2560","161159220002","3 Somewhat satisfied"
"2561","161159215001",NA
"2562","161159215002","4 Not very satisfied"
"2563","161159211001",NA
"2564","161159211002","3 Somewhat satisfied"
"2565","161159213001","3 Somewhat satisfied"
"2566","161159209002","3 Somewhat satisfied"
"2567","161159209001","3 Somewhat satisfied"
"2568","161159208001","5 Not at all satisfied"
"2569","161159208002","4 Not very satisfied"
"2570","161159204002","5 Not at all satisfied"
"2571","161159204001","3 Somewhat satisfied"
"2572","161159227001","3 Somewhat satisfied"
"2573","161159227002","4 Not very satisfied"
"2574","161159101002","4 Not very satisfied"
"2575","161159101001","3 Somewhat satisfied"
"2576","161159116002","3 Somewhat satisfied"
"2577","161159105002",NA
"2578","161159105001","3 Somewhat satisfied"
"2579","161159120001","3 Somewhat satisfied"
"2580","161159120002","2 Very satisfied"
"2581","161159115001","3 Somewhat satisfied"
"2582","161159114001","2 Very satisfied"
"2583","161159111001","3 Somewhat satisfied"
"2584","161159121001","3 Somewhat satisfied"
"2585","161159121002","4 Not very satisfied"
"2586","161159113002","2 Very satisfied"
"2587","161159113001","3 Somewhat satisfied"
"2588","161159119001","5 Not at all satisfied"
"2589","161159119002",NA
"2590","161159103001","3 Somewhat satisfied"
"2591","161159103002","3 Somewhat satisfied"
"2592","161159107001","4 Not very satisfied"
"2593","161159109001","3 Somewhat satisfied"
"2594","161159104002","3 Somewhat satisfied"
"2595","161159104001","3 Somewhat satisfied"
"2596","161159108002","3 Somewhat satisfied"
"2597","161159108001","3 Somewhat satisfied"
"2598","161159110002","4 Not very satisfied"
"2599","161159110001","2 Very satisfied"
"2600","161159126001","2 Very satisfied"
"2601","161159126002","2 Very satisfied"
"2602","161159118001","2 Very satisfied"
"2603","161159118002","2 Very satisfied"
"2604","161159124001","3 Somewhat satisfied"
"2605","161159124002","3 Somewhat satisfied"
"2606","161159102002","1 Completely satisfied"
"2607","161159102001","2 Very satisfied"
"2608","161159117002","3 Somewhat satisfied"
"2609","161159117001","3 Somewhat satisfied"
"2610","161159123001","4 Not very satisfied"
"2611","161159106002","3 Somewhat satisfied"
"2612","161159106001","3 Somewhat satisfied"
"2613","160104311001","4 Not very satisfied"
"2614","160104305001","2 Very satisfied"
"2615","160104305002",NA
"2616","160104315002","4 Not very satisfied"
"2617","160104315001",NA
"2618","160104304002","3 Somewhat satisfied"
"2619","160104304001","3 Somewhat satisfied"
"2620","160104322001","3 Somewhat satisfied"
"2621","160104322002",NA
"2622","160104312001","3 Somewhat satisfied"
"2623","160104312002",NA
"2624","160104302002","3 Somewhat satisfied"
"2625","160104323001","3 Somewhat satisfied"
"2626","160104301001","3 Somewhat satisfied"
"2627","160104308001","3 Somewhat satisfied"
"2628","160104308002","4 Not very satisfied"
"2629","160104309001","3 Somewhat satisfied"
"2630","160104309002","3 Somewhat satisfied"
"2631","160104306002","2 Very satisfied"
"2632","160104306001","3 Somewhat satisfied"
"2633","160104320001",NA
"2634","160104320002","4 Not very satisfied"
"2635","160104314001","3 Somewhat satisfied"
"2636","160104319001","3 Somewhat satisfied"
"2637","160104319002",NA
"2638","160104313002","3 Somewhat satisfied"
"2639","160104313001","3 Somewhat satisfied"
"2640","160104318001",NA
"2641","160104318002","3 Somewhat satisfied"
"2642","160104324001","3 Somewhat satisfied"
"2643","160104321001","2 Very satisfied"
"2644","160104321002",NA
"2645","160104317001","3 Somewhat satisfied"
"2646","160104307001","3 Somewhat satisfied"
"2647","160104307002",NA
"2648","160104110001","2 Very satisfied"
"2649","160104124001","3 Somewhat satisfied"
"2650","160104124002","3 Somewhat satisfied"
"2651","160104119001","3 Somewhat satisfied"
"2652","160104131002","5 Not at all satisfied"
"2653","160104106002","1 Completely satisfied"
"2654","160104106001","3 Somewhat satisfied"
"2655","160104111001","3 Somewhat satisfied"
"2656","160104117001","3 Somewhat satisfied"
"2657","160104117002",NA
"2658","160104102001","3 Somewhat satisfied"
"2659","160104104002","2 Very satisfied"
"2660","160104104001","3 Somewhat satisfied"
"2661","160104114001","3 Somewhat satisfied"
"2662","160104120001","3 Somewhat satisfied"
"2663","160104120002","3 Somewhat satisfied"
"2664","160104135001","3 Somewhat satisfied"
"2665","160104135002","3 Somewhat satisfied"
"2666","160104127001","3 Somewhat satisfied"
"2667","160104121001","3 Somewhat satisfied"
"2668","160104121002","3 Somewhat satisfied"
"2669","160104128001","2 Very satisfied"
"2670","160104128002","3 Somewhat satisfied"
"2671","160104107001",NA
"2672","160104107002","2 Very satisfied"
"2673","160104130001","3 Somewhat satisfied"
"2674","160104130002","3 Somewhat satisfied"
"2675","160104101002","3 Somewhat satisfied"
"2676","160104122001","2 Very satisfied"
"2677","160104112001",NA
"2678","160104112002",NA
"2679","160104129001","3 Somewhat satisfied"
"2680","160104129002","3 Somewhat satisfied"
"2681","160104125001","4 Not very satisfied"
"2682","160104126001","2 Very satisfied"
"2683","160104132001","3 Somewhat satisfied"
"2684","160104132002","3 Somewhat satisfied"
"2685","160104103002","3 Somewhat satisfied"
"2686","160104113001","3 Somewhat satisfied"
"2687","160104113002","3 Somewhat satisfied"
"2688","160104118001","3 Somewhat satisfied"
"2689","160104118002","3 Somewhat satisfied"
"2690","160104218002",NA
"2691","160104218001","3 Somewhat satisfied"
"2692","160104201002",NA
"2693","160104201001","3 Somewhat satisfied"
"2694","160104228001","3 Somewhat satisfied"
"2695","160104208001","4 Not very satisfied"
"2696","160104234002",NA
"2697","160104234001","3 Somewhat satisfied"
"2698","160104231001",NA
"2699","160104231002","3 Somewhat satisfied"
"2700","160104223001","3 Somewhat satisfied"
"2701","160104223002",NA
"2702","160104203001","2 Very satisfied"
"2703","160104225001","2 Very satisfied"
"2704","160104216001","3 Somewhat satisfied"
"2705","160104233002","3 Somewhat satisfied"
"2706","160104233001","3 Somewhat satisfied"
"2707","160104235001","2 Very satisfied"
"2708","160104205002",NA
"2709","160104205001","3 Somewhat satisfied"
"2710","160104227001","2 Very satisfied"
"2711","160104227002","2 Very satisfied"
"2712","160104230002","3 Somewhat satisfied"
"2713","160104230003","3 Somewhat satisfied"
"2714","160104222001","3 Somewhat satisfied"
"2715","160104209002","3 Somewhat satisfied"
"2716","160104209001",NA
"2717","160104217001","3 Somewhat satisfied"
"2718","160104217002","3 Somewhat satisfied"
"2719","160104206002","2 Very satisfied"
"2720","160104206001","2 Very satisfied"
"2721","160104213002","2 Very satisfied"
"2722","160104213001","2 Very satisfied"
"2723","160104212001","1 Completely satisfied"
"2724","168231214002","3 Somewhat satisfied"
"2725","168231214001","3 Somewhat satisfied"
"2726","168231205002","3 Somewhat satisfied"
"2727","168231205001","2 Very satisfied"
"2728","168231213001","3 Somewhat satisfied"
"2729","168231213002","3 Somewhat satisfied"
"2730","168231201001","4 Not very satisfied"
"2731","168231201002","2 Very satisfied"
"2732","168231211001","2 Very satisfied"
"2733","168231204002","2 Very satisfied"
"2734","168231204001","2 Very satisfied"
"2735","168231224001","3 Somewhat satisfied"
"2736","168231224002","1 Completely satisfied"
"2737","168231203002","3 Somewhat satisfied"
"2738","168231203001","2 Very satisfied"
"2739","168231218002","3 Somewhat satisfied"
"2740","168231218001","3 Somewhat satisfied"
"2741","168231206002","3 Somewhat satisfied"
"2742","168231206001","3 Somewhat satisfied"
"2743","168231220001","3 Somewhat satisfied"
"2744","168231220002","2 Very satisfied"
"2745","168231216002","5 Not at all satisfied"
"2746","168231216001","4 Not very satisfied"
"2747","168231226001","1 Completely satisfied"
"2748","168231225001","2 Very satisfied"
"2749","168231227001","3 Somewhat satisfied"
"2750","168231227002","2 Very satisfied"
"2751","168231202001","4 Not very satisfied"
"2752","168231223002","3 Somewhat satisfied"
"2753","168231223001","2 Very satisfied"
