"","ID","n_older_bro","n_younger_bro","n_older_sis","n_younger_sis","n_alive_children","child_residence_distance","child_location_type","child_occupation"
"2745","204028104001",NA,NA,NA,NA,NA,"3 Same or Adjacent Dwelling/Courtyard with You","1 City","1 Manager"
"2746","204028117002",0,2,0,2,1,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,"4 Commerical and Service worker"
"2747","204028121001",0,1,0,0,1,"1 This Household, and Economicly Dependent",NA,NA
"2748","204028109001",0,0,0,0,NA,"6 Other",NA,"1 Manager"
"2749","204028108001",NA,NA,NA,NA,1,"1 This Household, and Economicly Dependent",NA,"2 Professional and Technician"
"2750","204028307002",1,2,0,1,1,"6 Other",NA,"4 Commerical and Service worker"
"2751","204028305001",0,0,0,0,NA,"4 Another Household in Your Permanent Address's Village/Neighborhood","1 City",NA
"2752","202454123001",NA,NA,NA,NA,NA,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District","4 Village","5 Agricultural, Forestry, Husbandry and Fishery Producer"
"2753","202454131002",2,0,2,1,1,"1 This Household, and Economicly Dependent",NA,NA
"2754","202454124002",0,0,0,3,2,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,"4 Commerical and Service worker"
"2755","202454128002",NA,NA,NA,NA,2,"1 This Household, and Economicly Dependent",NA,"4 Commerical and Service worker"
"2756","202454101001",0,0,0,2,NA,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"6 Production and Transportation worker"
"2757","202454126002",NA,NA,NA,NA,2,"6 Other",NA,"6 Production and Transportation worker"
"2758","202454130001",0,2,2,1,1,"1 This Household, and Economicly Dependent",NA,"4 Commerical and Service worker"
"2759","202454117002",NA,NA,NA,NA,1,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District","4 Village","4 Commerical and Service worker"
"2760","202454113002",2,0,0,0,1,"2 This Household, but Economicly Independent",NA,"4 Commerical and Service worker"
"2761","202454107001",0,0,0,0,NA,NA,"4 Village",NA
"2762","202454103001",0,2,0,2,NA,"2 This Household, but Economicly Independent",NA,"2 Professional and Technician"
"2763","202454114002",0,1,0,1,2,"4 Another Household in Your Permanent Address's Village/Neighborhood","4 Village","6 Production and Transportation worker"
"2764","202454118002",1,1,1,1,2,"2 This Household, but Economicly Independent","4 Village","5 Agricultural, Forestry, Husbandry and Fishery Producer"
"2765","202454115001",0,1,0,2,1,"2 This Household, but Economicly Independent",NA,"4 Commerical and Service worker"
"2766","202454111002",0,1,0,2,1,"1 This Household, and Economicly Dependent",NA,"1 Manager"
"2767","202454129002",6,2,0,1,2,"1 This Household, and Economicly Dependent",NA,NA
"2768","202454112001",0,3,0,1,1,"2 This Household, but Economicly Independent",NA,"2 Professional and Technician"
"2769","202454105002",1,0,1,0,1,"2 This Household, but Economicly Independent",NA,"2 Professional and Technician"
"2770","202454102002",0,0,1,1,2,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District","4 Village","4 Commerical and Service worker"
"2771","202454110002",1,1,1,3,1,"2 This Household, but Economicly Independent",NA,"3 Clerk"
"2772","202454122001",1,0,2,3,1,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,"3 Clerk"
"2773","202454104001",NA,NA,NA,NA,0,NA,NA,NA
"2774","202454120002",NA,NA,NA,NA,2,"1 This Household, and Economicly Dependent",NA,"3 Clerk"
"2775","202454121001",2,0,0,1,0,"1 This Household, and Economicly Dependent","4 Village",NA
"2776","202454109001",0,3,0,1,NA,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,"2 Professional and Technician"
"2777","202454106002",2,1,0,0,2,"1 This Household, and Economicly Dependent","4 Village",NA
"2778","202454127001",0,0,0,1,NA,"2 This Household, but Economicly Independent",NA,"6 Production and Transportation worker"
"2779","202454116001",0,0,1,0,2,"3 Same or Adjacent Dwelling/Courtyard with You",NA,"4 Commerical and Service worker"
"2780","202454108001",3,0,0,2,1,"1 This Household, and Economicly Dependent",NA,"6 Production and Transportation worker"
"2781","202454125002",1,0,0,0,3,"3 Same or Adjacent Dwelling/Courtyard with You","1 City","6 Production and Transportation worker"
"2782","202454132002",2,0,0,2,1,"2 This Household, but Economicly Independent",NA,"6 Production and Transportation worker"
"2783","202454119001",0,0,0,0,NA,"2 This Household, but Economicly Independent",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"2784","202454319002",0,3,0,2,3,"3 Same or Adjacent Dwelling/Courtyard with You",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"2785","202454313001",2,1,0,2,2,"1 This Household, and Economicly Dependent",NA,NA
"2786","202454314002",2,0,0,0,4,"2 This Household, but Economicly Independent","4 Village","5 Agricultural, Forestry, Husbandry and Fishery Producer"
"2787","202454303001",2,1,0,1,3,"1 This Household, and Economicly Dependent",NA,"4 Commerical and Service worker"
"2788","202454309002",1,2,1,1,2,"4 Another Household in Your Permanent Address's Village/Neighborhood","4 Village","5 Agricultural, Forestry, Husbandry and Fishery Producer"
"2789","202454301002",0,1,0,3,5,"6 Other",NA,"4 Commerical and Service worker"
"2790","202454324002",1,0,0,2,2,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"2791","202454321001",NA,NA,NA,NA,1,"2 This Household, but Economicly Independent",NA,"2 Professional and Technician"
"2792","202454304001",1,1,1,2,0,"2 This Household, but Economicly Independent",NA,"2 Professional and Technician"
"2793","202454308002",0,0,0,0,3,"4 Another Household in Your Permanent Address's Village/Neighborhood","4 Village",NA
"2794","202454322001",2,0,1,0,NA,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District","4 Village",NA
"2795","202454325001",0,3,1,1,1,"2 This Household, but Economicly Independent",NA,NA
"2796","202454311002",1,0,2,2,2,"1 This Household, and Economicly Dependent",NA,NA
"2797","202454310003",1,0,4,0,2,"1 This Household, and Economicly Dependent","3 Town",NA
"2798","202454312001",NA,NA,NA,NA,2,"2 This Household, but Economicly Independent",NA,"2 Professional and Technician"
"2799","202454323001",0,1,0,0,1,"1 This Household, and Economicly Dependent",NA,NA
"2800","202454320002",0,0,0,0,3,"1 This Household, and Economicly Dependent","4 Village","1 Manager"
"2801","202454315002",0,2,1,0,2,"1 This Household, and Economicly Dependent","4 Village",NA
"2802","202454305001",0,0,1,2,NA,"2 This Household, but Economicly Independent",NA,"4 Commerical and Service worker"
"2803","202454307002",0,2,0,3,NA,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"2804","202454306001",0,1,2,2,3,"3 Same or Adjacent Dwelling/Courtyard with You",NA,"2 Professional and Technician"
"2805","202454317001",0,1,1,1,2,"1 This Household, and Economicly Dependent",NA,NA
"2806","202454224002",0,2,0,0,2,"1 This Household, and Economicly Dependent",NA,"2 Professional and Technician"
"2807","202454218002",0,1,0,3,1,"2 This Household, but Economicly Independent",NA,"4 Commerical and Service worker"
"2808","202454210001",1,3,1,0,2,"2 This Household, but Economicly Independent",NA,"2 Professional and Technician"
"2809","202454221001",0,1,1,0,1,NA,NA,NA
"2810","202454212001",2,1,2,0,1,"2 This Household, but Economicly Independent",NA,"4 Commerical and Service worker"
"2811","202454203002",1,0,1,2,2,NA,"1 City",NA
"2812","202454201001",0,1,0,3,2,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District","1 City","1 Manager"
"2813","202454217002",0,1,0,0,2,NA,NA,NA
"2814","202454206001",0,0,0,1,3,"2 This Household, but Economicly Independent","2 County","4 Commerical and Service worker"
"2815","202454216001",0,2,0,2,1,"2 This Household, but Economicly Independent",NA,"4 Commerical and Service worker"
"2816","202454205001",0,0,0,1,1,"2 This Household, but Economicly Independent",NA,"3 Clerk"
"2817","202454207001",2,0,2,0,0,"1 This Household, and Economicly Dependent","4 Village","4 Commerical and Service worker"
"2818","202454219001",1,0,0,0,0,"2 This Household, but Economicly Independent","4 Village","1 Manager"
"2819","202454222001",0,2,0,1,NA,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"2820","202454208002",1,2,1,0,1,"4 Another Household in Your Permanent Address's Village/Neighborhood","4 Village","2 Professional and Technician"
"2821","202454209002",0,1,0,2,2,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District","4 Village",NA
"2822","202454213002",0,3,0,1,2,"2 This Household, but Economicly Independent",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"2823","202454211001",0,1,0,1,1,"2 This Household, but Economicly Independent",NA,"2 Professional and Technician"
"2824","202454223002",4,0,2,1,1,"6 Other",NA,NA
"2825","202454214001",1,0,5,0,2,"1 This Household, and Economicly Dependent",NA,NA
"2826","202454220001",0,2,0,1,NA,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"3 Clerk"
"2827","202454215002",0,2,0,2,2,"2 This Household, but Economicly Independent","1 City","4 Commerical and Service worker"
"2828","202454204002",1,1,0,0,1,"1 This Household, and Economicly Dependent",NA,NA
"2829","205304322001",0,1,1,0,4,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District","4 Village","3 Clerk"
"2830","205304314001",1,1,1,0,NA,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"6 Production and Transportation worker"
"2831","205304321002",0,1,0,1,0,NA,NA,NA
"2832","205304302002",0,0,3,1,1,"1 This Household, and Economicly Dependent",NA,NA
"2833","205304318001",0,0,2,0,1,"1 This Household, and Economicly Dependent",NA,NA
"2834","205304315002",0,0,0,0,NA,"6 Other",NA,NA
"2835","205304309001",1,1,0,2,NA,"1 This Household, and Economicly Dependent",NA,"6 Production and Transportation worker"
"2836","205304308002",1,1,0,0,1,"1 This Household, and Economicly Dependent",NA,"2 Professional and Technician"
"2837","205304323002",0,0,0,3,2,"4 Another Household in Your Permanent Address's Village/Neighborhood","1 City",NA
"2838","205304319001",0,0,0,0,1,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"6 Production and Transportation worker"
"2839","205304320001",1,0,1,0,NA,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,"6 Production and Transportation worker"
"2840","205304310002",0,2,0,0,2,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District","4 Village","4 Commerical and Service worker"
"2841","205304312001",0,0,1,2,1,"6 Other",NA,"3 Clerk"
"2842","205304306001",0,0,0,0,1,"1 This Household, and Economicly Dependent",NA,"3 Clerk"
"2843","205304305001",1,0,0,0,NA,NA,NA,NA
"2844","205304311001",0,0,0,0,1,"6 Other",NA,"6 Production and Transportation worker"
"2845","205304317001",0,1,0,1,2,"6 Other","1 City","2 Professional and Technician"
"2846","205304101001",1,0,2,0,1,"2 This Household, but Economicly Independent",NA,"1 Manager"
"2847","205304107001",1,1,1,1,NA,"2 This Household, but Economicly Independent",NA,"1 Manager"
"2848","205304111002",1,1,1,1,2,"2 This Household, but Economicly Independent",NA,"2 Professional and Technician"
"2849","205304108002",3,0,1,0,2,"2 This Household, but Economicly Independent",NA,"1 Manager"
"2850","205304109001",0,0,0,0,1,"1 This Household, and Economicly Dependent",NA,NA
"2851","205304104002",1,1,2,2,1,"2 This Household, but Economicly Independent",NA,"3 Clerk"
"2852","205304110001",0,1,2,0,1,"2 This Household, but Economicly Independent",NA,"1 Manager"
"2853","205304106002",1,1,0,0,1,"1 This Household, and Economicly Dependent",NA,"2 Professional and Technician"
"2854","205304112002",0,2,1,0,1,"1 This Household, and Economicly Dependent",NA,"6 Production and Transportation worker"
"2855","205304226001",0,0,0,0,2,"2 This Household, but Economicly Independent",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"2856","205304204002",0,2,0,1,1,"2 This Household, but Economicly Independent",NA,"2 Professional and Technician"
"2857","205304220002",0,0,0,0,1,"1 This Household, and Economicly Dependent",NA,NA
"2858","205304209001",3,0,0,0,NA,"2 This Household, but Economicly Independent",NA,"1 Manager"
"2859","205304223001",1,0,0,0,3,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District","4 Village","4 Commerical and Service worker"
"2860","205304201001",1,0,1,1,1,"2 This Household, but Economicly Independent",NA,"3 Clerk"
"2861","205304225001",1,2,0,0,2,"2 This Household, but Economicly Independent",NA,"4 Commerical and Service worker"
"2862","205304216001",0,1,0,1,0,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District","3 Town","3 Clerk"
"2863","205304207001",0,0,0,1,2,"2 This Household, but Economicly Independent",NA,"1 Manager"
"2864","205304215002",0,1,0,1,2,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"2 Professional and Technician"
"2865","205304203001",1,0,0,1,NA,NA,NA,NA
"2866","205304212001",1,1,0,2,NA,NA,NA,NA
"2867","205304205001",2,0,1,0,NA,"2 This Household, but Economicly Independent",NA,"6 Production and Transportation worker"
"2868","205304224002",2,0,2,0,1,"1 This Household, and Economicly Dependent",NA,"3 Clerk"
"2869","205304218001",1,0,1,0,1,"1 This Household, and Economicly Dependent",NA,"6 Production and Transportation worker"
"2870","205304221001",0,2,1,0,2,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"1 Manager"
"2871","205304202001",0,0,0,0,NA,"3 Same or Adjacent Dwelling/Courtyard with You",NA,NA
"2872","205304208001",0,0,0,0,NA,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"2 Professional and Technician"
"2873","205304219002",1,2,0,1,3,"6 Other",NA,"4 Commerical and Service worker"
"2874","205304217001",1,2,1,0,0,"6 Other","1 City","1 Manager"
"2875","205304222001",1,1,1,1,NA,"1 This Household, and Economicly Dependent",NA,"6 Production and Transportation worker"
"2876","205304206002",2,0,2,0,1,"3 Same or Adjacent Dwelling/Courtyard with You",NA,"1 Manager"
"2877","205304213002",0,2,2,2,1,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"4 Commerical and Service worker"
"2878","200104310001",0,0,0,1,2,"2 This Household, but Economicly Independent",NA,"2 Professional and Technician"
"2879","200104301001",1,0,1,0,NA,"2 This Household, but Economicly Independent","1 City","2 Professional and Technician"
"2880","200104312001",1,1,0,0,NA,"3 Same or Adjacent Dwelling/Courtyard with You",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"2881","200104304002",1,1,2,0,NA,"2 This Household, but Economicly Independent",NA,"2 Professional and Technician"
"2882","200104325001",0,1,0,3,2,NA,"4 Village",NA
"2883","200104326001",1,0,0,1,2,"2 This Household, but Economicly Independent",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"2884","200104309001",0,3,0,0,NA,NA,NA,NA
"2885","200104316002",0,0,1,0,0,NA,NA,NA
"2886","200104315001",0,1,0,0,NA,"2 This Household, but Economicly Independent",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
